symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
TSLA,2018-10-04 00:00:00+00:00,281.83,294.0,277.67,293.95,9814212,18.7886666667,19.6,18.5113333333,19.5966666667,147213180,0.0,1.0
TSLA,2018-10-05 00:00:00+00:00,261.95,274.88,260.0,274.65,17944537,17.4633333333,18.3253333333,17.3333333333,18.31,269168055,0.0,1.0
TSLA,2018-10-08 00:00:00+00:00,250.56,267.76,249.0,264.52,13472653,16.704,17.8506666667,16.6,17.6346666667,202089795,0.0,1.0
TSLA,2018-10-09 00:00:00+00:00,262.8,266.77,253.3,255.25,12060574,17.52,17.7846666667,16.8866666667,17.0166666667,180908610,0.0,1.0
TSLA,2018-10-10 00:00:00+00:00,256.88,265.51,247.77,264.61,12815278,17.1253333333,17.7006666667,16.518,17.6406666667,192229170,0.0,1.0
TSLA,2018-10-11 00:00:00+00:00,252.23,262.25,249.03,257.53,8167738,16.8153333333,17.4833333333,16.602,17.1686666667,122516070,0.0,1.0
TSLA,2018-10-12 00:00:00+00:00,258.78,261.99,252.01,261.0,7201404,17.252,17.466,16.8006666667,17.4,108021060,0.0,1.0
TSLA,2018-10-15 00:00:00+00:00,259.59,263.28,254.54,259.06,6199965,17.306,17.552,16.9693333333,17.2706666667,92999475,0.0,1.0
TSLA,2018-10-16 00:00:00+00:00,276.59,277.38,262.24,265.7,9526401,18.4393333333,18.492,17.4826666667,17.7133333333,142896015,0.0,1.0
TSLA,2018-10-17 00:00:00+00:00,271.78,282.7,265.8,282.4,8655542,18.1186666667,18.8466666667,17.72,18.8266666667,129833130,0.0,1.0
TSLA,2018-10-18 00:00:00+00:00,263.91,271.0,263.0,269.29,5421184,17.594,18.0666666667,17.5333333333,17.9526666667,81317760,0.0,1.0
TSLA,2018-10-19 00:00:00+00:00,260.0,269.66,253.5,267.39,9375549,17.3333333333,17.9773333333,16.9,17.826,140633235,0.0,1.0
TSLA,2018-10-22 00:00:00+00:00,260.95,261.86,252.59,260.68,5600260,17.3966666667,17.4573333333,16.8393333333,17.3786666667,84003900,0.0,1.0
TSLA,2018-10-23 00:00:00+00:00,294.14,297.93,262.1,263.87,19027753,19.6093333333,19.862,17.4733333333,17.5913333333,285416295,0.0,1.0
TSLA,2018-10-24 00:00:00+00:00,288.5,304.44,285.73,301.05,20058258,19.2333333333,20.296,19.0486666667,20.07,300873870,0.0,1.0
TSLA,2018-10-25 00:00:00+00:00,314.86,321.0,301.01,317.22,20840724,20.9906666667,21.4,20.0673333333,21.148,312610860,0.0,1.0
TSLA,2018-10-26 00:00:00+00:00,330.9,339.9,306.65,308.25,27425520,22.06,22.66,20.4433333333,20.55,411382800,0.0,1.0
TSLA,2018-10-29 00:00:00+00:00,334.85,347.16,326.5,337.47,14486027,22.3233333333,23.144,21.7666666667,22.498,217290405,0.0,1.0
TSLA,2018-10-30 00:00:00+00:00,329.9,337.9,322.26,328.39,9126704,21.9933333333,22.5266666667,21.484,21.8926666667,136900560,0.0,1.0
TSLA,2018-10-31 00:00:00+00:00,337.32,342.0,329.1,332.54,7624348,22.488,22.8,21.94,22.1693333333,114365220,0.0,1.0
TSLA,2018-11-01 00:00:00+00:00,344.28,347.84,334.73,338.26,8000132,22.952,23.1893333333,22.3153333333,22.5506666667,120001980,0.0,1.0
TSLA,2018-11-02 00:00:00+00:00,346.41,349.2,340.91,343.74,7807971,23.094,23.28,22.7273333333,22.916,117119565,0.0,1.0
TSLA,2018-11-05 00:00:00+00:00,341.4,343.96,330.14,340.5,7831048,22.76,22.9306666667,22.0093333333,22.7,117465720,0.0,1.0
TSLA,2018-11-06 00:00:00+00:00,341.06,348.8,336.09,339.07,6762889,22.7373333333,23.2533333333,22.406,22.6046666667,101443335,0.0,1.0
TSLA,2018-11-07 00:00:00+00:00,348.16,351.18,340.8,343.34,7374522,23.2106666667,23.412,22.72,22.8893333333,110617830,0.0,1.0
TSLA,2018-11-08 00:00:00+00:00,351.4,357.58,348.44,348.5,7090674,23.4266666667,23.8386666667,23.2293333333,23.2333333333,106360110,0.0,1.0
TSLA,2018-11-09 00:00:00+00:00,350.51,354.0,345.23,349.0,5098846,23.3673333333,23.6,23.0153333333,23.2666666667,76482690,0.0,1.0
TSLA,2018-11-12 00:00:00+00:00,331.28,349.78,330.34,348.37,6941523,22.0853333333,23.3186666667,22.0226666667,23.2246666667,104122845,0.0,1.0
TSLA,2018-11-13 00:00:00+00:00,338.73,344.7,332.2,333.16,5448597,22.582,22.98,22.1466666667,22.2106666667,81728955,0.0,1.0
TSLA,2018-11-14 00:00:00+00:00,344.0,347.11,337.15,342.7,5040287,22.9333333333,23.1406666667,22.4766666667,22.8466666667,75604305,0.0,1.0
TSLA,2018-11-15 00:00:00+00:00,348.44,348.58,339.04,342.33,4625719,23.2293333333,23.2386666667,22.6026666667,22.822,69385785,0.0,1.0
TSLA,2018-11-16 00:00:00+00:00,354.31,355.7,345.12,345.19,7206191,23.6206666667,23.7133333333,23.008,23.0126666667,108092865,0.0,1.0
TSLA,2018-11-19 00:00:00+00:00,353.47,366.75,352.88,356.34,9708871,23.5646666667,24.45,23.5253333333,23.756,145633065,0.0,1.0
TSLA,2018-11-20 00:00:00+00:00,347.49,349.8,333.55,341.75,8004709,23.166,23.32,22.2366666667,22.7833333333,120070635,0.0,1.0
TSLA,2018-11-21 00:00:00+00:00,338.19,353.1,337.4,352.0,4686808,22.546,23.54,22.4933333333,23.4666666667,70302120,0.0,1.0
TSLA,2018-11-23 00:00:00+00:00,325.83,337.5,325.55,334.345,4202642,21.722,22.5,21.7033333333,22.2896666667,63039630,0.0,1.0
TSLA,2018-11-26 00:00:00+00:00,346.0,346.22,325.0,325.0,7992141,23.0666666667,23.0813333333,21.6666666667,21.6666666667,119882115,0.0,1.0
TSLA,2018-11-27 00:00:00+00:00,343.92,346.96,335.5,340.05,6358300,22.928,23.1306666667,22.3666666667,22.67,95374500,0.0,1.0
TSLA,2018-11-28 00:00:00+00:00,347.87,348.28,342.21,345.99,4127578,23.1913333333,23.2186666667,22.814,23.066,61913670,0.0,1.0
TSLA,2018-11-29 00:00:00+00:00,341.17,347.5,339.55,347.0,3080724,22.7446666667,23.1666666667,22.6366666667,23.1333333333,46210860,0.0,1.0
TSLA,2018-11-30 00:00:00+00:00,350.48,351.6,338.26,341.83,5628895,23.3653333333,23.44,22.5506666667,22.7886666667,84433425,0.0,1.0
TSLA,2018-12-03 00:00:00+00:00,358.49,366.0,352.0,360.0,8306511,23.8993333333,24.4,23.4666666667,24.0,124597665,0.0,1.0
TSLA,2018-12-04 00:00:00+00:00,359.7,368.68,352.0,356.05,8461945,23.98,24.5786666667,23.4666666667,23.7366666667,126929175,0.0,1.0
TSLA,2018-12-06 00:00:00+00:00,363.06,367.38,350.76,356.01,7842508,24.204,24.492,23.384,23.734,117637620,0.0,1.0
TSLA,2018-12-07 00:00:00+00:00,357.97,379.49,357.65,369.0,11511177,23.8646666667,25.2993333333,23.8433333333,24.6,172667655,0.0,1.0
TSLA,2018-12-10 00:00:00+00:00,365.15,365.98,353.12,360.0,6613455,24.3433333333,24.3986666667,23.5413333333,24.0,99201825,0.0,1.0
TSLA,2018-12-11 00:00:00+00:00,366.76,372.17,360.23,369.91,6308769,24.4506666667,24.8113333333,24.0153333333,24.6606666667,94631535,0.0,1.0
TSLA,2018-12-12 00:00:00+00:00,366.6,371.91,365.16,369.42,5027048,24.44,24.794,24.344,24.628,75405720,0.0,1.0
TSLA,2018-12-13 00:00:00+00:00,376.79,377.44,366.75,370.15,7365854,25.1193333333,25.1626666667,24.45,24.6766666667,110487810,0.0,1.0
TSLA,2018-12-14 00:00:00+00:00,365.71,377.87,364.33,375.0,6337555,24.3806666667,25.1913333333,24.2886666667,25.0,95063325,0.0,1.0
TSLA,2018-12-17 00:00:00+00:00,348.42,365.7,343.88,362.0,7674008,23.228,24.38,22.9253333333,24.1333333333,115110120,0.0,1.0
TSLA,2018-12-18 00:00:00+00:00,337.03,351.55,333.69,350.54,7099999,22.4686666667,23.4366666667,22.246,23.3693333333,106499985,0.0,1.0
TSLA,2018-12-19 00:00:00+00:00,332.97,347.01,329.74,337.6,8274181,22.198,23.134,21.9826666667,22.5066666667,124112715,0.0,1.0
TSLA,2018-12-20 00:00:00+00:00,315.38,330.29,311.87,327.05,9071858,21.0253333333,22.0193333333,20.7913333333,21.8033333333,136077870,0.0,1.0
TSLA,2018-12-21 00:00:00+00:00,319.77,323.47,312.44,317.4,8016801,21.318,21.5646666667,20.8293333333,21.16,120252015,0.0,1.0
TSLA,2018-12-24 00:00:00+00:00,295.39,314.5,295.2,313.5,5559913,19.6926666667,20.9666666667,19.68,20.9,83398695,0.0,1.0
TSLA,2018-12-26 00:00:00+00:00,326.09,326.97,294.09,300.0,8163138,21.7393333333,21.798,19.606,20.0,122447070,0.0,1.0
TSLA,2018-12-27 00:00:00+00:00,316.13,322.17,301.5,319.84,8575133,21.0753333333,21.478,20.1,21.3226666667,128626995,0.0,1.0
TSLA,2018-12-28 00:00:00+00:00,333.87,336.24,318.41,323.1,9938992,22.258,22.416,21.2273333333,21.54,149084880,0.0,1.0
TSLA,2018-12-31 00:00:00+00:00,332.8,339.21,325.26,337.79,6302338,22.1866666667,22.614,21.684,22.5193333333,94535070,0.0,1.0
TSLA,2019-01-02 00:00:00+00:00,310.12,315.13,298.8,306.1,11658648,20.6746666667,21.0086666667,19.92,20.4066666667,174879720,0.0,1.0
TSLA,2019-01-03 00:00:00+00:00,300.36,309.4,297.38,307.0,6965184,20.024,20.6266666667,19.8253333333,20.4666666667,104477760,0.0,1.0
TSLA,2019-01-04 00:00:00+00:00,317.69,318.0,302.73,306.0,7394116,21.1793333333,21.2,20.182,20.4,110911740,0.0,1.0
TSLA,2019-01-07 00:00:00+00:00,334.96,336.74,317.75,321.72,7551225,22.3306666667,22.4493333333,21.1833333333,21.448,113268375,0.0,1.0
TSLA,2019-01-08 00:00:00+00:00,335.35,344.01,327.02,341.96,7008516,22.3566666667,22.934,21.8013333333,22.7973333333,105127740,0.0,1.0
TSLA,2019-01-09 00:00:00+00:00,338.53,343.5,331.47,335.5,5432945,22.5686666667,22.9,22.098,22.3666666667,81494175,0.0,1.0
TSLA,2019-01-10 00:00:00+00:00,344.97,345.39,331.79,334.4,6056354,22.998,23.026,22.1193333333,22.2933333333,90845310,0.0,1.0
TSLA,2019-01-11 00:00:00+00:00,347.26,348.41,338.77,342.09,5039052,23.1506666667,23.2273333333,22.5846666667,22.806,75585780,0.0,1.0
TSLA,2019-01-14 00:00:00+00:00,334.4,342.5,334.0,342.38,5247284,22.2933333333,22.8333333333,22.2666666667,22.8253333333,78709260,0.0,1.0
TSLA,2019-01-15 00:00:00+00:00,344.43,348.8,334.5,335.0,6056590,22.962,23.2533333333,22.3,22.3333333333,90848850,0.0,1.0
TSLA,2019-01-16 00:00:00+00:00,346.05,352.0,343.5,344.78,4691739,23.07,23.4666666667,22.9,22.9853333333,70376085,0.0,1.0
TSLA,2019-01-17 00:00:00+00:00,347.31,351.5,344.15,346.21,3676733,23.154,23.4333333333,22.9433333333,23.0806666667,55150995,0.0,1.0
TSLA,2019-01-18 00:00:00+00:00,302.26,327.13,299.73,323.0,24150763,20.1506666667,21.8086666667,19.982,21.5333333333,362261445,0.0,1.0
TSLA,2019-01-22 00:00:00+00:00,298.92,308.0,295.5,304.82,12066741,19.928,20.5333333333,19.7,20.3213333333,181001115,0.0,1.0
TSLA,2019-01-23 00:00:00+00:00,287.59,294.5,281.69,292.5,12529993,19.1726666667,19.6333333333,18.7793333333,19.5,187949895,0.0,1.0
TSLA,2019-01-24 00:00:00+00:00,291.51,293.68,279.28,283.03,8012155,19.434,19.5786666667,18.6186666667,18.8686666667,120182325,0.0,1.0
TSLA,2019-01-25 00:00:00+00:00,297.04,298.52,289.55,294.39,7258078,19.8026666667,19.9013333333,19.3033333333,19.626,108871170,0.0,1.0
TSLA,2019-01-28 00:00:00+00:00,296.38,297.46,287.75,292.91,6423279,19.7586666667,19.8306666667,19.1833333333,19.5273333333,96349185,0.0,1.0
TSLA,2019-01-29 00:00:00+00:00,297.46,298.56,291.8,295.27,4621692,19.8306666667,19.904,19.4533333333,19.6846666667,69325380,0.0,1.0
TSLA,2019-01-30 00:00:00+00:00,308.77,309.0,298.49,300.45,11250318,20.5846666667,20.6,19.8993333333,20.03,168754770,0.0,1.0
TSLA,2019-01-31 00:00:00+00:00,307.02,311.56,294.0,301.0,12569245,20.468,20.7706666667,19.6,20.0666666667,188538675,0.0,1.0
TSLA,2019-02-01 00:00:00+00:00,312.21,316.1,303.5,305.42,7283441,20.814,21.0733333333,20.2333333333,20.3613333333,109251615,0.0,1.0
TSLA,2019-02-04 00:00:00+00:00,312.89,315.3,301.88,312.98,7352082,20.8593333333,21.02,20.1253333333,20.8653333333,110281230,0.0,1.0
TSLA,2019-02-05 00:00:00+00:00,321.35,322.44,312.25,312.49,6742765,21.4233333333,21.496,20.8166666667,20.8326666667,101141475,0.0,1.0
TSLA,2019-02-06 00:00:00+00:00,317.22,324.24,315.62,319.59,5038546,21.148,21.616,21.0413333333,21.306,75578190,0.0,1.0
TSLA,2019-02-07 00:00:00+00:00,307.51,314.7,303.0,313.3,6520611,20.5006666667,20.98,20.2,20.8866666667,97809165,0.0,1.0
TSLA,2019-02-08 00:00:00+00:00,305.8,307.45,298.5,306.83,5844212,20.3866666667,20.4966666667,19.9,20.4553333333,87663180,0.0,1.0
TSLA,2019-02-11 00:00:00+00:00,312.84,318.6,310.5,311.6,7129713,20.856,21.24,20.7,20.7733333333,106945695,0.0,1.0
TSLA,2019-02-12 00:00:00+00:00,311.81,318.19,309.62,316.2,5517570,20.7873333333,21.2126666667,20.6413333333,21.08,82763550,0.0,1.0
TSLA,2019-02-13 00:00:00+00:00,308.17,312.75,305.57,312.35,5141617,20.5446666667,20.85,20.3713333333,20.8233333333,77124255,0.0,1.0
TSLA,2019-02-14 00:00:00+00:00,303.77,306.77,301.0,303.38,5200832,20.2513333333,20.4513333333,20.0666666667,20.2253333333,78012480,0.0,1.0
TSLA,2019-02-15 00:00:00+00:00,307.88,308.0,303.9,304.5,3904947,20.5253333333,20.5333333333,20.26,20.3,58574205,0.0,1.0
TSLA,2019-02-19 00:00:00+00:00,305.64,311.54,305.47,306.56,4168443,20.376,20.7693333333,20.3646666667,20.4373333333,62526645,0.0,1.0
TSLA,2019-02-20 00:00:00+00:00,302.56,306.3,299.0,304.41,7142117,20.1706666667,20.42,19.9333333333,20.294,107131755,0.0,1.0
TSLA,2019-02-21 00:00:00+00:00,291.23,303.2399,290.5,301.81,8909182,19.4153333333,20.2159933333,19.3666666667,20.1206666667,133637730,0.0,1.0
TSLA,2019-02-22 00:00:00+00:00,294.71,296.5,292.1,294.49,5740558,19.6473333333,19.7666666667,19.4733333333,19.6326666667,86108370,0.0,1.0
TSLA,2019-02-25 00:00:00+00:00,298.77,302.9,297.0,297.91,6626522,19.918,20.1933333333,19.8,19.8606666667,99397830,0.0,1.0
TSLA,2019-02-26 00:00:00+00:00,297.86,302.01,288.77,292.22,8582535,19.8573333333,20.134,19.2513333333,19.4813333333,128738025,0.0,1.0
TSLA,2019-02-27 00:00:00+00:00,314.74,316.3,300.55,301.78,11183908,20.9826666667,21.0866666667,20.0366666667,20.1186666667,167758620,0.0,1.0
TSLA,2019-02-28 00:00:00+00:00,319.88,320.0,310.81,318.92,10520653,21.3253333333,21.3333333333,20.7206666667,21.2613333333,157809795,0.0,1.0
TSLA,2019-03-01 00:00:00+00:00,294.79,307.13,291.9,306.94,22911375,19.6526666667,20.4753333333,19.46,20.4626666667,343670625,0.0,1.0
TSLA,2019-03-04 00:00:00+00:00,285.36,299.0,282.78,298.12,17096818,19.024,19.9333333333,18.852,19.8746666667,256452270,0.0,1.0
TSLA,2019-03-05 00:00:00+00:00,276.54,284.0,270.1,282.0,18764740,18.436,18.9333333333,18.0066666667,18.8,281471100,0.0,1.0
TSLA,2019-03-06 00:00:00+00:00,276.24,281.51,274.39,276.48,10335485,18.416,18.7673333333,18.2926666667,18.432,155032275,0.0,1.0
TSLA,2019-03-07 00:00:00+00:00,276.59,284.7,274.25,278.84,9442483,18.4393333333,18.98,18.2833333333,18.5893333333,141637245,0.0,1.0
TSLA,2019-03-08 00:00:00+00:00,284.14,285.59,275.89,276.91,8819625,18.9426666667,19.0393333333,18.3926666667,18.4606666667,132294375,0.0,1.0
TSLA,2019-03-11 00:00:00+00:00,290.92,291.28,280.5,283.52,7392278,19.3946666667,19.4186666667,18.7,18.9013333333,110884170,0.0,1.0
TSLA,2019-03-12 00:00:00+00:00,283.36,288.07,281.06,286.49,7504137,18.8906666667,19.2046666667,18.7373333333,19.0993333333,112562055,0.0,1.0
TSLA,2019-03-13 00:00:00+00:00,288.96,291.99,282.7,283.9,6844719,19.264,19.466,18.8466666667,18.9266666667,102670785,0.0,1.0
TSLA,2019-03-14 00:00:00+00:00,289.96,295.39,288.29,292.45,7103447,19.3306666667,19.6926666667,19.2193333333,19.4966666667,106551705,0.0,1.0
TSLA,2019-03-15 00:00:00+00:00,275.43,283.72,274.4,283.51,14785531,18.362,18.9146666667,18.2933333333,18.9006666667,221782965,0.0,1.0
TSLA,2019-03-18 00:00:00+00:00,269.49,278.05,267.3,276.0,10280980,17.966,18.5366666667,17.82,18.4,154214700,0.0,1.0
TSLA,2019-03-19 00:00:00+00:00,267.47,273.3,263.46,267.5,11800630,17.8313333333,18.22,17.564,17.8333333333,177009450,0.0,1.0
TSLA,2019-03-20 00:00:00+00:00,273.6,274.97,266.3,269.69,6908224,18.24,18.3313333333,17.7533333333,17.9793333333,103623360,0.0,1.0
TSLA,2019-03-21 00:00:00+00:00,274.02,276.45,268.45,272.6,5947098,18.268,18.43,17.8966666667,18.1733333333,89206470,0.0,1.0
TSLA,2019-03-22 00:00:00+00:00,264.53,272.8,264.0,272.58,8745609,17.6353333333,18.1866666667,17.6,18.172,131184135,0.0,1.0
TSLA,2019-03-25 00:00:00+00:00,260.42,263.18,254.46,259.71,10215029,17.3613333333,17.5453333333,16.964,17.314,153225435,0.0,1.0
TSLA,2019-03-26 00:00:00+00:00,267.77,270.26,264.43,264.44,7350948,17.8513333333,18.0173333333,17.6286666667,17.6293333333,110264220,0.0,1.0
TSLA,2019-03-27 00:00:00+00:00,274.83,275.37,268.18,268.75,8779166,18.322,18.358,17.8786666667,17.9166666667,131687490,0.0,1.0
TSLA,2019-03-28 00:00:00+00:00,278.62,280.33,275.1,277.16,6774093,18.5746666667,18.6886666667,18.34,18.4773333333,101611395,0.0,1.0
TSLA,2019-03-29 00:00:00+00:00,279.86,280.16,274.5,278.7,5991338,18.6573333333,18.6773333333,18.3,18.58,89870070,0.0,1.0
TSLA,2019-04-01 00:00:00+00:00,289.18,289.2,281.28,282.62,8110439,19.2786666667,19.28,18.752,18.8413333333,121656585,0.0,1.0
TSLA,2019-04-02 00:00:00+00:00,285.88,289.44,283.88,288.3,5478940,19.0586666667,19.296,18.9253333333,19.22,82184100,0.0,1.0
TSLA,2019-04-03 00:00:00+00:00,291.81,296.17,287.17,287.32,7929864,19.454,19.7446666667,19.1446666667,19.1546666667,118947960,0.0,1.0
TSLA,2019-04-04 00:00:00+00:00,267.78,271.2,260.59,261.89,23720729,17.852,18.08,17.3726666667,17.4593333333,355810935,0.0,1.0
TSLA,2019-04-05 00:00:00+00:00,274.96,276.1,266.11,269.86,13038257,18.3306666667,18.4066666667,17.7406666667,17.9906666667,195573855,0.0,1.0
TSLA,2019-04-08 00:00:00+00:00,273.2,281.16,270.44,277.69,10410436,18.2133333333,18.744,18.0293333333,18.5126666667,156156540,0.0,1.0
TSLA,2019-04-09 00:00:00+00:00,272.31,275.0,269.61,271.65,5904031,18.154,18.3333333333,17.974,18.11,88560465,0.0,1.0
TSLA,2019-04-10 00:00:00+00:00,276.06,278.38,272.89,276.74,7061314,18.404,18.5586666667,18.1926666667,18.4493333333,105919710,0.0,1.0
TSLA,2019-04-11 00:00:00+00:00,268.42,270.5,265.6,268.3,9835927,17.8946666667,18.0333333333,17.7066666667,17.8866666667,147538905,0.0,1.0
TSLA,2019-04-12 00:00:00+00:00,267.7,271.95,266.83,270.22,6745974,17.8466666667,18.13,17.7886666667,18.0146666667,101189610,0.0,1.0
TSLA,2019-04-15 00:00:00+00:00,266.38,268.88,258.63,268.63,10038579,17.7586666667,17.9253333333,17.242,17.9086666667,150578685,0.0,1.0
TSLA,2019-04-16 00:00:00+00:00,273.36,275.0,264.72,265.75,7272930,18.224,18.3333333333,17.648,17.7166666667,109093950,0.0,1.0
TSLA,2019-04-17 00:00:00+00:00,271.23,274.79,268.54,274.75,5126468,18.082,18.3193333333,17.9026666667,18.3166666667,76897020,0.0,1.0
TSLA,2019-04-18 00:00:00+00:00,273.26,274.84,269.75,271.23,5876325,18.2173333333,18.3226666667,17.9833333333,18.082,88144875,0.0,1.0
TSLA,2019-04-22 00:00:00+00:00,262.75,269.68,262.48,269.0,12147141,17.5166666667,17.9786666667,17.4986666667,17.9333333333,182207115,0.0,1.0
TSLA,2019-04-23 00:00:00+00:00,263.9,265.6,255.75,260.15,10943859,17.5933333333,17.7066666667,17.05,17.3433333333,164157885,0.0,1.0
TSLA,2019-04-24 00:00:00+00:00,258.66,265.32,258.0,263.85,10727454,17.244,17.688,17.2,17.59,160911810,0.0,1.0
TSLA,2019-04-25 00:00:00+00:00,247.63,259.0,246.07,255.0,21849393,16.5086666667,17.2666666667,16.4046666667,17.0,327740895,0.0,1.0
TSLA,2019-04-26 00:00:00+00:00,235.14,246.68,231.13,246.5,22360709,15.676,16.4453333333,15.4086666667,16.4333333333,335410635,0.0,1.0
TSLA,2019-04-29 00:00:00+00:00,241.47,243.98,232.17,235.86,16714476,16.098,16.2653333333,15.478,15.724,250717140,0.0,1.0
TSLA,2019-04-30 00:00:00+00:00,238.69,244.21,237.0,242.06,9464628,15.9126666667,16.2806666667,15.8,16.1373333333,141969420,0.0,1.0
TSLA,2019-05-01 00:00:00+00:00,234.01,240.0,231.5,238.85,10704354,15.6006666667,16.0,15.4333333333,15.9233333333,160565310,0.0,1.0
TSLA,2019-05-02 00:00:00+00:00,244.1,247.13,237.72,245.52,18159339,16.2733333333,16.4753333333,15.848,16.368,272390085,0.0,1.0
TSLA,2019-05-03 00:00:00+00:00,255.03,256.61,243.49,243.86,23706771,17.002,17.1073333333,16.2326666667,16.2573333333,355601565,0.0,1.0
TSLA,2019-05-06 00:00:00+00:00,255.34,258.35,248.5,250.02,10833943,17.0226666667,17.2233333333,16.5666666667,16.668,162509145,0.0,1.0
TSLA,2019-05-07 00:00:00+00:00,247.06,257.21,245.1,256.8,10131408,16.4706666667,17.1473333333,16.34,17.12,151971120,0.0,1.0
