symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
AMZN,2020-02-06 00:00:00+00:00,2050.23,2056.3,2024.8,2041.02,3182954,102.5115,102.815,101.24,102.051,63659080,0.0,1.0
AMZN,2020-02-07 00:00:00+00:00,2079.28,2098.53,2038.1,2041.99,5095347,103.964,104.9265,101.905,102.0995,101906940,0.0,1.0
AMZN,2020-02-10 00:00:00+00:00,2133.91,2135.6,2084.96,2085.01,5056235,106.6955,106.78,104.248,104.2505,101124700,0.0,1.0
AMZN,2020-02-11 00:00:00+00:00,2150.8,2185.95,2136.0,2150.9,5746011,107.54,109.2975,106.8,107.545,114920220,0.0,1.0
AMZN,2020-02-12 00:00:00+00:00,2160.0,2180.25,2155.29,2163.2,3334264,108.0,109.0125,107.7645,108.16,66685280,0.0,1.0
AMZN,2020-02-13 00:00:00+00:00,2149.87,2170.28,2142.0,2144.99,3031791,107.4935,108.514,107.1,107.2495,60635820,0.0,1.0
AMZN,2020-02-14 00:00:00+00:00,2134.87,2159.04,2125.89,2155.68,2606169,106.7435,107.952,106.2945,107.784,52123380,0.0,1.0
AMZN,2020-02-18 00:00:00+00:00,2155.67,2166.07,2124.11,2125.02,2951070,107.7835,108.3035,106.2055,106.251,59021400,0.0,1.0
AMZN,2020-02-19 00:00:00+00:00,2170.22,2185.1,2161.12,2167.8,2561165,108.511,109.255,108.056,108.39,51223300,0.0,1.0
AMZN,2020-02-20 00:00:00+00:00,2153.1,2176.79,2127.45,2173.07,3131342,107.655,108.8395,106.3725,108.6535,62626840,0.0,1.0
AMZN,2020-02-21 00:00:00+00:00,2095.97,2144.55,2088.0,2142.15,4650740,104.7985,107.2275,104.4,107.1075,93014800,0.0,1.0
AMZN,2020-02-24 00:00:00+00:00,2009.29,2039.3,1987.97,2003.18,6546997,100.4645,101.965,99.3985,100.159,130939940,0.0,1.0
AMZN,2020-02-25 00:00:00+00:00,1972.74,2034.6,1958.42,2026.42,6219094,98.637,101.73,97.921,101.321,124381880,0.0,1.0
AMZN,2020-02-26 00:00:00+00:00,1979.59,2014.67,1960.45,1970.28,5240402,98.9795,100.7335,98.0225,98.514,104808040,0.0,1.0
AMZN,2020-02-27 00:00:00+00:00,1884.3,1975.0,1882.76,1934.38,8143993,94.215,98.75,94.138,96.719,162879860,0.0,1.0
AMZN,2020-02-28 00:00:00+00:00,1883.75,1889.76,1811.13,1814.63,9493797,94.1875,94.488,90.5565,90.7315,189875940,0.0,1.0
AMZN,2020-03-02 00:00:00+00:00,1953.95,1954.51,1870.0,1906.49,6761651,97.6975,97.7255,93.5,95.3245,135233020,0.0,1.0
AMZN,2020-03-03 00:00:00+00:00,1908.99,1996.33,1888.09,1975.37,7534491,95.4495,99.8165,94.4045,98.7685,150689820,0.0,1.0
AMZN,2020-03-04 00:00:00+00:00,1975.83,1978.0,1922.0,1946.57,4772919,98.7915,98.9,96.1,97.3285,95458380,0.0,1.0
AMZN,2020-03-05 00:00:00+00:00,1924.03,1960.72,1910.0,1933.0,4748210,96.2015,98.036,95.5,96.65,94964200,0.0,1.0
AMZN,2020-03-06 00:00:00+00:00,1901.09,1910.87,1869.5,1875.0,5273580,95.0545,95.5435,93.475,93.75,105471600,0.0,1.0
AMZN,2020-03-09 00:00:00+00:00,1800.61,1862.77,1761.29,1773.86,7813232,90.0305,93.1385,88.0645,88.693,156264640,0.0,1.0
AMZN,2020-03-10 00:00:00+00:00,1891.82,1894.27,1818.17,1870.88,7133310,94.591,94.7135,90.9085,93.544,142666200,0.0,1.0
AMZN,2020-03-11 00:00:00+00:00,1820.86,1871.32,1801.5,1857.85,5646831,91.043,93.566,90.075,92.8925,112936620,0.0,1.0
AMZN,2020-03-12 00:00:00+00:00,1676.61,1765.0,1675.0,1721.98,11346214,83.8305,88.25,83.75,86.099,226924280,0.0,1.0
AMZN,2020-03-13 00:00:00+00:00,1785.0,1786.31,1680.62,1755.0,8809725,89.25,89.3155,84.031,87.75,176194500,0.0,1.0
AMZN,2020-03-16 00:00:00+00:00,1689.15,1759.45,1626.03,1641.51,8917265,84.4575,87.9725,81.3015,82.0755,178345300,0.0,1.0
AMZN,2020-03-17 00:00:00+00:00,1807.84,1857.78,1689.24,1775.47,10917129,90.392,92.889,84.462,88.7735,218342580,0.0,1.0
AMZN,2020-03-18 00:00:00+00:00,1830.0,1841.66,1745.0,1750.0,9596297,91.5,92.083,87.25,87.5,191925940,0.0,1.0
AMZN,2020-03-19 00:00:00+00:00,1880.93,1945.0,1832.65,1860.0,10399943,94.0465,97.25,91.6325,93.0,207998860,0.0,1.0
AMZN,2020-03-20 00:00:00+00:00,1846.09,1957.0,1820.73,1926.31,9817850,92.3045,97.85,91.0365,96.3155,196357000,0.0,1.0
AMZN,2020-03-23 00:00:00+00:00,1902.83,1919.4,1812.0,1827.75,7808489,95.1415,95.97,90.6,91.3875,156169780,0.0,1.0
AMZN,2020-03-24 00:00:00+00:00,1940.1,1955.0,1900.34,1951.5,7147080,97.005,97.75,95.017,97.575,142941600,0.0,1.0
AMZN,2020-03-25 00:00:00+00:00,1885.84,1950.26,1885.78,1920.69,6479073,94.292,97.513,94.289,96.0345,129581460,0.0,1.0
AMZN,2020-03-26 00:00:00+00:00,1955.49,1956.49,1889.29,1902.0,6235118,97.7745,97.8245,94.4645,95.1,124702360,0.0,1.0
AMZN,2020-03-27 00:00:00+00:00,1900.1,1939.79,1899.92,1930.86,5387897,95.005,96.9895,94.996,96.543,107757940,0.0,1.0
AMZN,2020-03-30 00:00:00+00:00,1963.95,1973.63,1912.34,1922.83,6126087,98.1975,98.6815,95.617,96.1415,122521740,0.0,1.0
AMZN,2020-03-31 00:00:00+00:00,1949.72,1993.02,1944.01,1964.35,5123626,97.486,99.651,97.2005,98.2175,102472520,0.0,1.0
AMZN,2020-04-01 00:00:00+00:00,1907.7,1944.96,1893.0,1932.97,4121875,95.385,97.248,94.65,96.6485,82437500,0.0,1.0
AMZN,2020-04-02 00:00:00+00:00,1918.83,1927.53,1890.0,1901.64,4335985,95.9415,96.3765,94.5,95.082,86719700,0.0,1.0
AMZN,2020-04-03 00:00:00+00:00,1906.59,1926.33,1889.15,1911.15,3609870,95.3295,96.3165,94.4575,95.5575,72197400,0.0,1.0
AMZN,2020-04-06 00:00:00+00:00,1997.59,1998.52,1930.02,1936.0,5773181,99.8795,99.926,96.501,96.8,115463620,0.0,1.0
AMZN,2020-04-07 00:00:00+00:00,2011.6,2035.72,1997.62,2017.11,5113983,100.58,101.786,99.881,100.8555,102279660,0.0,1.0
AMZN,2020-04-08 00:00:00+00:00,2043.0,2044.0,2011.15,2021.0,3977313,102.15,102.2,100.5575,101.05,79546260,0.0,1.0
AMZN,2020-04-09 00:00:00+00:00,2042.76,2053.0,2017.66,2044.3,4655617,102.138,102.65,100.883,102.215,93112340,0.0,1.0
AMZN,2020-04-13 00:00:00+00:00,2168.87,2180.0,2038.0,2040.0,6716709,108.4435,109.0,101.9,102.0,134334180,0.0,1.0
AMZN,2020-04-14 00:00:00+00:00,2283.32,2292.0,2186.21,2200.47,8087193,114.166,114.6,109.3105,110.0235,161743860,0.0,1.0
AMZN,2020-04-15 00:00:00+00:00,2307.68,2333.37,2245.0,2257.68,6866567,115.384,116.6685,112.25,112.884,137331340,0.0,1.0
AMZN,2020-04-16 00:00:00+00:00,2408.19,2461.0,2335.0,2346.0,12038201,120.4095,123.05,116.75,117.3,240764020,0.0,1.0
AMZN,2020-04-17 00:00:00+00:00,2375.0,2400.0,2316.02,2372.33,7930010,118.75,120.0,115.801,118.6165,158600200,0.0,1.0
AMZN,2020-04-20 00:00:00+00:00,2393.61,2444.98,2386.05,2389.95,5770694,119.6805,122.249,119.3025,119.4975,115413880,0.0,1.0
AMZN,2020-04-21 00:00:00+00:00,2328.12,2428.31,2279.66,2416.61,7476679,116.406,121.4155,113.983,120.8305,149533580,0.0,1.0
AMZN,2020-04-22 00:00:00+00:00,2363.49,2394.0,2351.0,2369.0,4218295,118.1745,119.7,117.55,118.45,84365900,0.0,1.0
AMZN,2020-04-23 00:00:00+00:00,2399.45,2424.22,2382.08,2399.98,5066552,119.9725,121.211,119.104,119.999,101331040,0.0,1.0
AMZN,2020-04-24 00:00:00+00:00,2410.22,2420.43,2382.0,2417.0,3831797,120.511,121.0215,119.1,120.85,76635940,0.0,1.0
AMZN,2020-04-27 00:00:00+00:00,2376.0,2444.88,2363.0,2443.2,5645645,118.8,122.244,118.15,122.16,112912900,0.0,1.0
AMZN,2020-04-28 00:00:00+00:00,2314.08,2373.5,2306.0,2372.1,5269446,115.704,118.675,115.3,118.605,105388920,0.0,1.0
AMZN,2020-04-29 00:00:00+00:00,2372.71,2391.89,2310.0,2330.01,4591593,118.6355,119.5945,115.5,116.5005,91831860,0.0,1.0
AMZN,2020-04-30 00:00:00+00:00,2474.0,2475.0,2396.01,2419.84,9534611,123.7,123.75,119.8005,120.992,190692220,0.0,1.0
AMZN,2020-05-01 00:00:00+00:00,2286.04,2362.44,2258.19,2336.8,9772605,114.302,118.122,112.9095,116.84,195452100,0.0,1.0
AMZN,2020-05-04 00:00:00+00:00,2315.99,2326.98,2256.38,2256.38,4865926,115.7995,116.349,112.819,112.819,97318520,0.0,1.0
AMZN,2020-05-05 00:00:00+00:00,2317.8,2351.0,2307.13,2340.0,3242496,115.89,117.55,115.3565,117.0,64849920,0.0,1.0
AMZN,2020-05-06 00:00:00+00:00,2351.26,2357.45,2320.0,2329.44,3117814,117.563,117.8725,116.0,116.472,62356280,0.0,1.0
AMZN,2020-05-07 00:00:00+00:00,2367.61,2376.0,2343.11,2374.78,3396411,118.3805,118.8,117.1555,118.739,67928220,0.0,1.0
AMZN,2020-05-08 00:00:00+00:00,2379.61,2387.24,2357.0,2372.14,3211228,118.9805,119.362,117.85,118.607,64224560,0.0,1.0
AMZN,2020-05-11 00:00:00+00:00,2409.0,2419.67,2372.11,2374.7,3259231,120.45,120.9835,118.6055,118.735,65184620,0.0,1.0
AMZN,2020-05-12 00:00:00+00:00,2356.95,2419.0,2355.0,2411.85,3074916,117.8475,120.95,117.75,120.5925,61498320,0.0,1.0
AMZN,2020-05-13 00:00:00+00:00,2367.92,2407.7,2337.8,2366.8,4782919,118.396,120.385,116.89,118.34,95658380,0.0,1.0
AMZN,2020-05-14 00:00:00+00:00,2388.85,2391.37,2353.21,2361.01,3648128,119.4425,119.5685,117.6605,118.0505,72962560,0.0,1.0
AMZN,2020-05-15 00:00:00+00:00,2409.78,2411.0,2356.37,2368.52,4234951,120.489,120.55,117.8185,118.426,84699020,0.0,1.0
AMZN,2020-05-18 00:00:00+00:00,2426.26,2433.0,2384.01,2404.35,4366572,121.313,121.65,119.2005,120.2175,87331440,0.0,1.0
AMZN,2020-05-19 00:00:00+00:00,2449.33,2485.0,2428.97,2429.83,4320498,122.4665,124.25,121.4485,121.4915,86409960,0.0,1.0
AMZN,2020-05-20 00:00:00+00:00,2497.94,2500.01,2467.27,2477.87,3998143,124.897,125.0005,123.3635,123.8935,79962860,0.0,1.0
AMZN,2020-05-21 00:00:00+00:00,2446.74,2525.45,2442.54,2500.0,5114403,122.337,126.2725,122.127,125.0,102288060,0.0,1.0
AMZN,2020-05-22 00:00:00+00:00,2436.88,2469.85,2430.13,2455.01,2867079,121.844,123.4925,121.5065,122.7505,57341580,0.0,1.0
AMZN,2020-05-26 00:00:00+00:00,2421.86,2462.0,2414.06,2458.0,3568153,121.093,123.1,120.703,122.9,71363060,0.0,1.0
AMZN,2020-05-27 00:00:00+00:00,2410.39,2413.58,2330.0,2404.99,5056945,120.5195,120.679,116.5,120.2495,101138900,0.0,1.0
AMZN,2020-05-28 00:00:00+00:00,2401.1,2436.97,2378.23,2384.33,3193136,120.055,121.8485,118.9115,119.2165,63862720,0.0,1.0
AMZN,2020-05-29 00:00:00+00:00,2442.37,2442.37,2398.2,2415.94,3529329,122.1185,122.1185,119.91,120.797,70586580,0.0,1.0
AMZN,2020-06-01 00:00:00+00:00,2471.04,2476.93,2444.17,2448.0,2938032,123.552,123.8465,122.2085,122.4,58760640,0.0,1.0
AMZN,2020-06-02 00:00:00+00:00,2472.41,2473.53,2445.31,2467.0,2529903,123.6205,123.6765,122.2655,123.35,50598060,0.0,1.0
AMZN,2020-06-03 00:00:00+00:00,2478.4,2488.0,2461.17,2468.01,2671024,123.92,124.4,123.0585,123.4005,53420480,0.0,1.0
AMZN,2020-06-04 00:00:00+00:00,2460.6,2507.54,2450.01,2477.43,2948710,123.03,125.377,122.5005,123.8715,58974200,0.0,1.0
AMZN,2020-06-05 00:00:00+00:00,2483.0,2488.65,2437.13,2444.51,3306445,124.15,124.4325,121.8565,122.2255,66128900,0.0,1.0
AMZN,2020-06-08 00:00:00+00:00,2524.06,2530.0,2487.34,2500.2,3970654,126.203,126.5,124.367,125.01,79413080,0.0,1.0
AMZN,2020-06-09 00:00:00+00:00,2600.86,2626.43,2525.0,2529.44,5175950,130.043,131.3215,126.25,126.472,103519000,0.0,1.0
AMZN,2020-06-10 00:00:00+00:00,2647.45,2722.35,2626.26,2645.0,4946031,132.3725,136.1175,131.313,132.25,98920620,0.0,1.0
AMZN,2020-06-11 00:00:00+00:00,2557.96,2671.38,2536.23,2603.5,5800107,127.898,133.569,126.8115,130.175,116002140,0.0,1.0
AMZN,2020-06-12 00:00:00+00:00,2545.02,2621.48,2503.35,2601.21,5436127,127.251,131.074,125.1675,130.0605,108722540,0.0,1.0
AMZN,2020-06-15 00:00:00+00:00,2572.68,2584.0,2508.0,2526.6,3873335,128.634,129.2,125.4,126.33,77466700,0.0,1.0
AMZN,2020-06-16 00:00:00+00:00,2615.27,2620.0,2576.0,2620.0,3595649,130.7635,131.0,128.8,131.0,71912980,0.0,1.0
AMZN,2020-06-17 00:00:00+00:00,2640.98,2655.0,2631.82,2647.5,2959316,132.049,132.75,131.591,132.375,59186320,0.0,1.0
AMZN,2020-06-18 00:00:00+00:00,2653.98,2659.64,2636.11,2647.01,2487774,132.699,132.982,131.8055,132.3505,49755480,0.0,1.0
AMZN,2020-06-19 00:00:00+00:00,2675.01,2697.43,2659.0,2678.08,5776963,133.7505,134.8715,132.95,133.904,115539260,0.0,1.0
AMZN,2020-06-22 00:00:00+00:00,2713.82,2715.0,2669.0,2684.5,3208780,135.691,135.75,133.45,134.225,64175600,0.0,1.0
AMZN,2020-06-23 00:00:00+00:00,2764.41,2783.11,2718.04,2726.02,4231707,138.2205,139.1555,135.902,136.301,84634140,0.0,1.0
AMZN,2020-06-24 00:00:00+00:00,2734.4,2796.0,2721.0,2780.0,4526605,136.72,139.8,136.05,139.0,90532100,0.0,1.0
AMZN,2020-06-25 00:00:00+00:00,2754.58,2756.23,2712.14,2739.55,2968657,137.729,137.8115,135.607,136.9775,59373140,0.0,1.0
AMZN,2020-06-26 00:00:00+00:00,2692.87,2782.57,2688.0,2775.06,6500784,134.6435,139.1285,134.4,138.753,130015680,0.0,1.0
AMZN,2020-06-29 00:00:00+00:00,2680.38,2696.8,2630.08,2690.01,4223422,134.019,134.84,131.504,134.5005,84468440,0.0,1.0
AMZN,2020-06-30 00:00:00+00:00,2758.82,2769.63,2675.03,2685.07,3769686,137.941,138.4815,133.7515,134.2535,75393720,0.0,1.0
AMZN,2020-07-01 00:00:00+00:00,2878.7,2895.0,2754.0,2757.99,6364355,143.935,144.75,137.7,137.8995,127287100,0.0,1.0
AMZN,2020-07-02 00:00:00+00:00,2890.3,2955.56,2871.1,2912.01,6593735,144.515,147.778,143.555,145.6005,131874700,0.0,1.0
AMZN,2020-07-06 00:00:00+00:00,3057.04,3059.88,2930.0,2934.97,6880340,152.852,152.994,146.5,146.7485,137606800,0.0,1.0
AMZN,2020-07-07 00:00:00+00:00,3000.12,3069.55,2990.0,3058.55,5257688,150.006,153.4775,149.5,152.9275,105153760,0.0,1.0
AMZN,2020-07-08 00:00:00+00:00,3081.11,3083.97,3012.43,3022.61,5037856,154.0555,154.1985,150.6215,151.1305,100757120,0.0,1.0
AMZN,2020-07-09 00:00:00+00:00,3182.63,3193.88,3074.0,3115.99,6388971,159.1315,159.694,153.7,155.7995,127779420,0.0,1.0
AMZN,2020-07-10 00:00:00+00:00,3200.0,3215.0,3135.7,3191.76,5486005,160.0,160.75,156.785,159.588,109720100,0.0,1.0
AMZN,2020-07-13 00:00:00+00:00,3104.0,3344.29,3068.39,3251.06,7722519,155.2,167.2145,153.4195,162.553,154450380,0.0,1.0
AMZN,2020-07-14 00:00:00+00:00,3084.0,3127.38,2950.0,3089.0,7231956,154.2,156.369,147.5,154.45,144639120,0.0,1.0
AMZN,2020-07-15 00:00:00+00:00,3008.87,3098.35,2973.18,3080.23,5789358,150.4435,154.9175,148.659,154.0115,115787160,0.0,1.0
AMZN,2020-07-16 00:00:00+00:00,2999.9,3032.0,2918.23,2971.06,6394284,149.995,151.6,145.9115,148.553,127885680,0.0,1.0
AMZN,2020-07-17 00:00:00+00:00,2961.97,3024.0,2948.45,3009.0,4716329,148.0985,151.2,147.4225,150.45,94326580,0.0,1.0
AMZN,2020-07-20 00:00:00+00:00,3196.84,3201.36,2994.02,3000.2,7488703,159.842,160.068,149.701,150.01,149774060,0.0,1.0
AMZN,2020-07-21 00:00:00+00:00,3138.29,3240.58,3105.72,3232.49,6075758,156.9145,162.029,155.286,161.6245,121515160,0.0,1.0
AMZN,2020-07-22 00:00:00+00:00,3099.91,3149.9999,3065.26,3125.0,4104225,154.9955,157.499995,153.263,156.25,82084500,0.0,1.0
AMZN,2020-07-23 00:00:00+00:00,2986.55,3098.2713,2970.0,3098.2713,5656906,149.3275,154.913565,148.5,154.913565,113138120,0.0,1.0
AMZN,2020-07-24 00:00:00+00:00,3008.91,3031.58,2888.0,2930.0,5632413,150.4455,151.579,144.4,146.5,112648260,0.0,1.0
AMZN,2020-07-27 00:00:00+00:00,3055.21,3098.0,3015.77,3062.0,4170492,152.7605,154.9,150.7885,153.1,83409840,0.0,1.0
AMZN,2020-07-28 00:00:00+00:00,3000.33,3077.0926,2995.76,3054.27,3126651,150.0165,153.85463,149.788,152.7135,62533020,0.0,1.0
AMZN,2020-07-29 00:00:00+00:00,3033.53,3039.1592,2996.77,3030.99,2974060,151.6765,151.95796,149.8385,151.5495,59481200,0.0,1.0
AMZN,2020-07-30 00:00:00+00:00,3051.88,3092.0,3005.0,3014.0,6128265,152.594,154.6,150.25,150.7,122565300,0.0,1.0
AMZN,2020-07-31 00:00:00+00:00,3164.68,3246.82,3151.0,3244.0,8083369,158.234,162.341,157.55,162.2,161667380,0.0,1.0
AMZN,2020-08-03 00:00:00+00:00,3111.89,3184.0,3104.0,3180.51,5074663,155.5945,159.2,155.2,159.0255,101493260,0.0,1.0
AMZN,2020-08-04 00:00:00+00:00,3138.83,3167.24,3101.21,3101.21,4694294,156.9415,158.362,155.0605,155.0605,93885880,0.0,1.0
AMZN,2020-08-05 00:00:00+00:00,3205.03,3213.5859,3127.3,3143.77,3930025,160.2515,160.679295,156.365,157.1885,78600500,0.0,1.0
AMZN,2020-08-06 00:00:00+00:00,3225.0,3247.47,3165.43,3194.36,3940602,161.25,162.3735,158.2715,159.718,78812040,0.0,1.0
AMZN,2020-08-07 00:00:00+00:00,3167.46,3240.81,3140.6726,3224.01,3936127,158.373,162.0405,157.03363,161.2005,78722540,0.0,1.0
AMZN,2020-08-10 00:00:00+00:00,3148.16,3172.51,3101.52,3170.31,3167274,157.408,158.6255,155.076,158.5155,63345480,0.0,1.0
AMZN,2020-08-11 00:00:00+00:00,3080.67,3159.22,3073.0,3113.2,3718057,154.0335,157.961,153.65,155.66,74361140,0.0,1.0
AMZN,2020-08-12 00:00:00+00:00,3162.24,3174.385,3101.42,3108.0,3527229,158.112,158.71925,155.071,155.4,70544580,0.0,1.0
AMZN,2020-08-13 00:00:00+00:00,3161.02,3217.5211,3155.0,3182.99,3149043,158.051,160.876055,157.75,159.1495,62980860,0.0,1.0
AMZN,2020-08-14 00:00:00+00:00,3148.02,3178.2357,3120.0,3178.18,2751723,157.401,158.911785,156.0,158.909,55034460,0.0,1.0
AMZN,2020-08-17 00:00:00+00:00,3182.41,3194.97,3154.1775,3173.12,2675890,159.1205,159.7485,157.708875,158.656,53517800,0.0,1.0
AMZN,2020-08-18 00:00:00+00:00,3312.49,3320.0,3205.8187,3212.0,5345974,165.6245,166.0,160.290935,160.6,106919480,0.0,1.0
AMZN,2020-08-19 00:00:00+00:00,3260.48,3315.9,3256.0001,3303.01,4185137,163.024,165.795,162.800005,165.1505,83702740,0.0,1.0
AMZN,2020-08-20 00:00:00+00:00,3297.37,3312.62,3238.0,3252.0,3332478,164.8685,165.631,161.9,162.6,66649560,0.0,1.0
AMZN,2020-08-21 00:00:00+00:00,3284.72,3314.3962,3275.39,3295.0,3575862,164.236,165.71981,163.7695,164.75,71517240,0.0,1.0
AMZN,2020-08-24 00:00:00+00:00,3307.46,3380.315,3257.5608,3310.15,4666258,165.373,169.01575,162.87804,165.5075,93325160,0.0,1.0
AMZN,2020-08-25 00:00:00+00:00,3346.49,3357.4,3267.0,3294.99,3992842,167.3245,167.87,163.35,164.7495,79856840,0.0,1.0
AMZN,2020-08-26 00:00:00+00:00,3441.85,3451.7387,3344.5675,3351.11,6508743,172.0925,172.586935,167.228375,167.5555,130174860,0.0,1.0
AMZN,2020-08-27 00:00:00+00:00,3400.0,3453.0,3378.0,3450.05,4264795,170.0,172.65,168.9,172.5025,85295900,0.0,1.0
AMZN,2020-08-28 00:00:00+00:00,3401.8,3433.3699,3386.5,3423.0,2896978,170.09,171.668495,169.325,171.15,57939560,0.0,1.0
AMZN,2020-08-31 00:00:00+00:00,3450.96,3495.0,3405.0,3408.99,4185885,172.548,174.75,170.25,170.4495,83717700,0.0,1.0
AMZN,2020-09-01 00:00:00+00:00,3499.12,3513.87,3467.0,3489.58,3476407,174.956,175.6935,173.35,174.479,69528140,0.0,1.0
AMZN,2020-09-02 00:00:00+00:00,3531.45,3552.25,3486.685,3547.0,3931476,176.5725,177.6125,174.33425,177.35,78629520,0.0,1.0
AMZN,2020-09-03 00:00:00+00:00,3368.0,3488.41,3303.0,3485.0,8161113,168.4,174.4205,165.15,174.25,163222260,0.0,1.0
AMZN,2020-09-04 00:00:00+00:00,3294.62,3381.5,3111.13,3318.0,8781754,164.731,169.075,155.5565,165.9,175635080,0.0,1.0
AMZN,2020-09-08 00:00:00+00:00,3149.84,3250.845,3130.0,3144.0,6094205,157.492,162.54225,156.5,157.2,121884100,0.0,1.0
AMZN,2020-09-09 00:00:00+00:00,3268.61,3303.175,3185.0,3202.99,5188675,163.4305,165.15875,159.25,160.1495,103773500,0.0,1.0
AMZN,2020-09-10 00:00:00+00:00,3175.11,3349.89,3170.55,3307.2188,5330741,158.7555,167.4945,158.5275,165.36094,106614820,0.0,1.0
AMZN,2020-09-11 00:00:00+00:00,3116.22,3217.3409,3083.98,3208.69,5093982,155.811,160.867045,154.199,160.4345,101879640,0.0,1.0
AMZN,2020-09-14 00:00:00+00:00,3102.97,3187.39,3096.0,3172.9372,4529596,155.1485,159.3695,154.8,158.64686,90591920,0.0,1.0
AMZN,2020-09-15 00:00:00+00:00,3156.13,3175.02,3108.92,3136.16,4021535,157.8065,158.751,155.446,156.808,80430700,0.0,1.0
AMZN,2020-09-16 00:00:00+00:00,3078.1,3187.238,3074.15,3179.99,4531189,153.905,159.3619,153.7075,158.9995,90623780,0.0,1.0
AMZN,2020-09-17 00:00:00+00:00,3008.73,3029.432,2972.55,3009.25,6449050,150.4365,151.4716,148.6275,150.4625,128981000,0.0,1.0
AMZN,2020-09-18 00:00:00+00:00,2954.91,3037.8,2905.54,3031.74,8892580,147.7455,151.89,145.277,151.587,177851600,0.0,1.0
AMZN,2020-09-21 00:00:00+00:00,2960.47,2962.0,2871.0,2906.5,6117925,148.0235,148.1,143.55,145.325,122358500,0.0,1.0
AMZN,2020-09-22 00:00:00+00:00,3128.99,3133.99,3000.2,3033.835,6948816,156.4495,156.6995,150.01,151.69175,138976320,0.0,1.0
AMZN,2020-09-23 00:00:00+00:00,2999.86,3126.999,2992.3759,3120.43,5652665,149.993,156.34995,149.618795,156.0215,113053300,0.0,1.0
AMZN,2020-09-24 00:00:00+00:00,3019.79,3069.3,2965.0,2977.79,5529392,150.9895,153.465,148.25,148.8895,110587840,0.0,1.0
AMZN,2020-09-25 00:00:00+00:00,3095.13,3101.54,2999.0,3054.86,4615202,154.7565,155.077,149.95,152.743,92304040,0.0,1.0
AMZN,2020-09-28 00:00:00+00:00,3174.05,3175.04,3117.1684,3148.85,4224165,158.7025,158.752,155.85842,157.4425,84483300,0.0,1.0
AMZN,2020-09-29 00:00:00+00:00,3144.88,3188.26,3132.54,3175.39,3503398,157.244,159.413,156.627,158.7695,70067960,0.0,1.0
AMZN,2020-09-30 00:00:00+00:00,3148.73,3212.88,3133.99,3141.14,4896101,157.4365,160.644,156.6995,157.057,97922020,0.0,1.0
AMZN,2020-10-01 00:00:00+00:00,3221.26,3224.0,3172.0,3208.0,4971922,161.063,161.2,158.6,160.4,99438440,0.0,1.0
AMZN,2020-10-02 00:00:00+00:00,3125.0,3195.7965,3123.0,3153.63,5613098,156.25,159.789825,156.15,157.6815,112261960,0.0,1.0
AMZN,2020-10-05 00:00:00+00:00,3199.2,3202.53,3140.85,3145.84,3775332,159.96,160.1265,157.0425,157.292,75506640,0.0,1.0
AMZN,2020-10-06 00:00:00+00:00,3099.96,3182.0,3090.0,3165.0,5086857,154.998,159.1,154.5,158.25,101737140,0.0,1.0
AMZN,2020-10-07 00:00:00+00:00,3195.69,3200.0,3132.385,3135.0,4309439,159.7845,160.0,156.61925,156.75,86188780,0.0,1.0
AMZN,2020-10-08 00:00:00+00:00,3190.55,3233.2944,3174.99,3224.99,3174114,159.5275,161.66472,158.7495,161.2495,63482280,0.0,1.0
AMZN,2020-10-09 00:00:00+00:00,3286.65,3288.99,3197.83,3210.0,4907871,164.3325,164.4495,159.8915,160.5,98157420,0.0,1.0
AMZN,2020-10-12 00:00:00+00:00,3442.93,3496.24,3339.55,3349.94,8364198,172.1465,174.812,166.9775,167.497,167283960,0.0,1.0
AMZN,2020-10-13 00:00:00+00:00,3443.63,3492.38,3424.217,3467.99,5744697,172.1815,174.619,171.21085,173.3995,114893940,0.0,1.0
AMZN,2020-10-14 00:00:00+00:00,3363.71,3464.88,3340.0,3447.0,5828916,168.1855,173.244,167.0,172.35,116578320,0.0,1.0
AMZN,2020-10-15 00:00:00+00:00,3338.65,3355.88,3280.0,3292.01,5223448,166.9325,167.794,164.0,164.6005,104468960,0.0,1.0
AMZN,2020-10-16 00:00:00+00:00,3272.71,3399.6606,3160.0,3363.23,6474353,163.6355,169.98303,158.0,168.1615,129487060,0.0,1.0
AMZN,2020-10-19 00:00:00+00:00,3207.21,3329.0,3192.735,3299.61,5223626,160.3605,166.45,159.63675,164.9805,104472520,0.0,1.0
AMZN,2020-10-20 00:00:00+00:00,3217.01,3266.0,3192.01,3222.28,4509678,160.8505,163.3,159.6005,161.114,90193560,0.0,1.0
AMZN,2020-10-21 00:00:00+00:00,3184.94,3233.875,3160.0,3212.5,4592736,159.247,161.69375,158.0,160.625,91854720,0.0,1.0
AMZN,2020-10-22 00:00:00+00:00,3176.4,3198.75,3121.94,3189.87,4212005,158.82,159.9375,156.097,159.4935,84240100,0.0,1.0
AMZN,2020-10-23 00:00:00+00:00,3204.4,3205.33,3140.0,3191.0,3466687,160.22,160.2665,157.0,159.55,69333740,0.0,1.0
AMZN,2020-10-26 00:00:00+00:00,3207.04,3282.9799,3153.3,3198.74,5901151,160.352,164.148995,157.665,159.937,118023020,0.0,1.0
