symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
META,2018-09-17 00:00:00+00:00,160.58,162.06,159.77,161.92,21005321,160.58,162.06,159.77,161.92,21005321,0.0,1.0
META,2018-09-18 00:00:00+00:00,160.3,161.76,158.87,159.39,22465236,160.3,161.76,158.87,159.39,22465236,0.0,1.0
META,2018-09-19 00:00:00+00:00,163.06,163.44,159.48,160.08,19628996,163.06,163.44,159.48,160.08,19628996,0.0,1.0
META,2018-09-20 00:00:00+00:00,166.02,166.45,164.47,164.5,18936038,166.02,166.45,164.47,164.5,18936038,0.0,1.0
META,2018-09-21 00:00:00+00:00,162.93,167.25,162.81,166.64,45994800,162.93,167.25,162.81,166.64,45994800,0.0,1.0
META,2018-09-24 00:00:00+00:00,165.41,165.7,160.88,161.03,19222775,165.41,165.7,160.88,161.03,19222775,0.0,1.0
META,2018-09-25 00:00:00+00:00,164.91,165.59,161.15,161.99,27622806,164.91,165.59,161.15,161.99,27622806,0.0,1.0
META,2018-09-26 00:00:00+00:00,166.95,169.3,164.21,164.3,25252231,166.95,169.3,164.21,164.3,25252231,0.0,1.0
META,2018-09-27 00:00:00+00:00,168.84,171.77,167.21,167.55,27266856,168.84,171.77,167.21,167.55,27266856,0.0,1.0
META,2018-09-28 00:00:00+00:00,164.46,168.79,162.56,168.33,34265638,164.46,168.79,162.56,168.33,34265638,0.0,1.0
META,2018-10-01 00:00:00+00:00,162.44,165.88,161.26,163.03,26407677,162.44,165.88,161.26,163.03,26407677,0.0,1.0
META,2018-10-02 00:00:00+00:00,159.33,162.28,158.67,161.58,36030977,159.33,162.28,158.67,161.58,36030977,0.0,1.0
META,2018-10-03 00:00:00+00:00,162.43,163.66,159.53,160.0,23109456,162.43,163.66,159.53,160.0,23109456,0.0,1.0
META,2018-10-04 00:00:00+00:00,158.85,161.46,157.35,161.46,25739635,158.85,161.46,157.35,161.46,25739635,0.0,1.0
META,2018-10-05 00:00:00+00:00,157.33,160.9,156.2,159.21,25744047,157.33,160.9,156.2,159.21,25744047,0.0,1.0
META,2018-10-08 00:00:00+00:00,157.25,158.34,154.39,155.54,24045968,157.25,158.34,154.39,155.54,24045968,0.0,1.0
META,2018-10-09 00:00:00+00:00,157.9,160.59,157.42,157.69,18844425,157.9,160.59,157.42,157.69,18844425,0.0,1.0
META,2018-10-10 00:00:00+00:00,151.38,157.69,151.31,156.82,30609970,151.38,157.69,151.31,156.82,30609970,0.0,1.0
META,2018-10-11 00:00:00+00:00,153.35,154.81,149.16,150.13,35338901,153.35,154.81,149.16,150.13,35338901,0.0,1.0
META,2018-10-12 00:00:00+00:00,153.74,156.89,151.3,156.73,25293492,153.74,156.89,151.3,156.73,25293492,0.0,1.0
META,2018-10-15 00:00:00+00:00,153.52,155.57,152.55,153.32,15433521,153.52,155.57,152.55,153.32,15433521,0.0,1.0
META,2018-10-16 00:00:00+00:00,158.78,159.46,155.01,155.4,19180095,158.78,159.46,155.01,155.4,19180095,0.0,1.0
META,2018-10-17 00:00:00+00:00,159.42,160.49,157.95,159.56,17592003,159.42,160.49,157.95,159.56,17592003,0.0,1.0
META,2018-10-18 00:00:00+00:00,154.92,158.66,153.28,158.51,21675084,154.92,158.66,153.28,158.51,21675084,0.0,1.0
META,2018-10-19 00:00:00+00:00,154.05,157.35,153.55,155.86,19761347,154.05,157.35,153.55,155.86,19761347,0.0,1.0
META,2018-10-22 00:00:00+00:00,154.78,157.34,154.46,154.76,15424658,154.78,157.34,154.46,154.76,15424658,0.0,1.0
META,2018-10-23 00:00:00+00:00,154.39,154.77,150.85,151.22,19095032,154.39,154.77,150.85,151.22,19095032,0.0,1.0
META,2018-10-24 00:00:00+00:00,146.04,154.65,145.6,154.28,27744597,146.04,154.65,145.6,154.28,27744597,0.0,1.0
META,2018-10-25 00:00:00+00:00,150.95,152.21,147.0,147.73,22105696,150.95,152.21,147.0,147.73,22105696,0.0,1.0
META,2018-10-26 00:00:00+00:00,145.37,149.0,143.8,145.82,31303341,145.37,149.0,143.8,145.82,31303341,0.0,1.0
META,2018-10-29 00:00:00+00:00,142.09,148.83,139.03,148.5,31336784,142.09,148.83,139.03,148.5,31336784,0.0,1.0
META,2018-10-30 00:00:00+00:00,146.22,146.64,139.74,139.94,50528278,146.22,146.64,139.74,139.94,50528278,0.0,1.0
META,2018-10-31 00:00:00+00:00,151.79,156.4,148.96,155.0,60101251,151.79,156.4,148.96,155.0,60101251,0.0,1.0
META,2018-11-01 00:00:00+00:00,151.75,152.75,149.35,151.52,25640786,151.75,152.75,149.35,151.52,25640786,0.0,1.0
META,2018-11-02 00:00:00+00:00,150.35,154.13,148.96,151.8,24708695,150.35,154.13,148.96,151.8,24708695,0.0,1.0
META,2018-11-05 00:00:00+00:00,148.68,150.19,147.44,150.1,15969849,148.68,150.19,147.44,150.1,15969849,0.0,1.0
META,2018-11-06 00:00:00+00:00,149.94,150.97,148.0,149.31,16667124,149.94,150.97,148.0,149.31,16667124,0.0,1.0
META,2018-11-07 00:00:00+00:00,151.53,153.01,149.83,151.57,21877372,151.53,153.01,149.83,151.57,21877372,0.0,1.0
META,2018-11-08 00:00:00+00:00,147.87,150.94,146.74,150.49,24145814,147.87,150.94,146.74,150.49,24145814,0.0,1.0
META,2018-11-09 00:00:00+00:00,144.96,147.76,144.07,146.75,17326898,144.96,147.76,144.07,146.75,17326898,0.0,1.0
META,2018-11-12 00:00:00+00:00,141.55,145.04,140.49,144.48,18542123,141.55,145.04,140.49,144.48,18542123,0.0,1.0
META,2018-11-13 00:00:00+00:00,142.16,144.88,141.62,142.0,15141710,142.16,144.88,141.62,142.0,15141710,0.0,1.0
META,2018-11-14 00:00:00+00:00,144.22,145.58,141.55,143.7,22068384,144.22,145.58,141.55,143.7,22068384,0.0,1.0
META,2018-11-15 00:00:00+00:00,143.85,144.84,140.83,142.33,30320280,143.85,144.84,140.83,142.33,30320280,0.0,1.0
META,2018-11-16 00:00:00+00:00,139.53,141.77,137.77,141.07,37250560,139.53,141.77,137.77,141.07,37250560,0.0,1.0
META,2018-11-19 00:00:00+00:00,131.55,137.75,131.21,137.61,44362729,131.55,137.75,131.21,137.61,44362729,0.0,1.0
META,2018-11-20 00:00:00+00:00,132.43,134.16,126.85,127.03,41939475,132.43,134.16,126.85,127.03,41939475,0.0,1.0
META,2018-11-21 00:00:00+00:00,134.82,137.19,134.13,134.4,25469735,134.82,137.19,134.13,134.4,25469735,0.0,1.0
META,2018-11-23 00:00:00+00:00,131.73,134.5,131.2551,133.65,11886128,131.73,134.5,131.2551,133.65,11886128,0.0,1.0
META,2018-11-26 00:00:00+00:00,136.38,137.0,132.78,133.0,24263640,136.38,137.0,132.78,133.0,24263640,0.0,1.0
META,2018-11-27 00:00:00+00:00,135.0,136.61,133.71,135.75,20750318,135.0,136.61,133.71,135.75,20750318,0.0,1.0
META,2018-11-28 00:00:00+00:00,136.76,136.79,131.85,136.28,29847505,136.76,136.79,131.85,136.28,29847505,0.0,1.0
META,2018-11-29 00:00:00+00:00,138.68,139.99,135.66,135.92,24238713,138.68,139.99,135.66,135.92,24238713,0.0,1.0
META,2018-11-30 00:00:00+00:00,140.61,140.97,137.36,138.26,25732577,140.61,140.97,137.36,138.26,25732577,0.0,1.0
META,2018-12-03 00:00:00+00:00,141.09,143.68,140.76,143.0,24819226,141.09,143.68,140.76,143.0,24819226,0.0,1.0
META,2018-12-04 00:00:00+00:00,137.93,143.39,137.16,140.73,30307400,137.93,143.39,137.16,140.73,30307400,0.0,1.0
META,2018-12-06 00:00:00+00:00,139.63,139.7,133.67,133.82,28218145,139.63,139.7,133.67,133.82,28218145,0.0,1.0
META,2018-12-07 00:00:00+00:00,137.42,140.87,136.66,139.25,21195460,137.42,140.87,136.66,139.25,21195460,0.0,1.0
META,2018-12-10 00:00:00+00:00,141.85,143.05,139.01,139.6,26422173,141.85,143.05,139.01,139.6,26422173,0.0,1.0
META,2018-12-11 00:00:00+00:00,142.08,143.88,141.1,143.88,20300349,142.08,143.88,141.1,143.88,20300349,0.0,1.0
META,2018-12-12 00:00:00+00:00,144.5,147.19,142.51,143.08,23696936,144.5,147.19,142.51,143.08,23696936,0.0,1.0
META,2018-12-13 00:00:00+00:00,145.01,145.85,143.19,145.57,18148610,145.01,145.85,143.19,145.57,18148610,0.0,1.0
META,2018-12-14 00:00:00+00:00,144.06,146.01,142.51,143.34,21785820,144.06,146.01,142.51,143.34,21785820,0.0,1.0
META,2018-12-17 00:00:00+00:00,140.19,144.92,138.42,143.08,24333959,140.19,144.92,138.42,143.08,24333959,0.0,1.0
META,2018-12-18 00:00:00+00:00,143.66,145.93,139.83,141.08,24709084,143.66,145.93,139.83,141.08,24709084,0.0,1.0
META,2018-12-19 00:00:00+00:00,133.24,144.91,132.5,141.21,57404894,133.24,144.91,132.5,141.21,57404894,0.0,1.0
META,2018-12-20 00:00:00+00:00,133.4,135.57,130.0,130.7,40297944,133.4,135.57,130.0,130.7,40297944,0.0,1.0
META,2018-12-21 00:00:00+00:00,124.95,134.9,123.42,133.39,56901491,124.95,134.9,123.42,133.39,56901491,0.0,1.0
META,2018-12-24 00:00:00+00:00,124.06,129.74,123.02,123.1,22066002,124.06,129.74,123.02,123.1,22066002,0.0,1.0
META,2018-12-26 00:00:00+00:00,134.18,134.24,125.89,126.0,39723370,134.18,134.24,125.89,126.0,39723370,0.0,1.0
META,2018-12-27 00:00:00+00:00,134.52,134.99,129.67,132.44,31202509,134.52,134.99,129.67,132.44,31202509,0.0,1.0
META,2018-12-28 00:00:00+00:00,133.2,135.92,132.2,135.34,22627569,133.2,135.92,132.2,135.34,22627569,0.0,1.0
META,2018-12-31 00:00:00+00:00,131.09,134.64,129.95,134.45,24625308,131.09,134.64,129.95,134.45,24625308,0.0,1.0
META,2019-01-02 00:00:00+00:00,135.68,137.51,128.56,128.99,28146193,135.68,137.51,128.56,128.99,28146193,0.0,1.0
META,2019-01-03 00:00:00+00:00,131.74,137.17,131.12,134.69,22717948,131.74,137.17,131.12,134.69,22717948,0.0,1.0
META,2019-01-04 00:00:00+00:00,137.95,138.0,133.75,134.01,29002059,137.95,138.0,133.75,134.01,29002059,0.0,1.0
META,2019-01-07 00:00:00+00:00,138.05,138.87,135.91,137.56,20089337,138.05,138.87,135.91,137.56,20089337,0.0,1.0
META,2019-01-08 00:00:00+00:00,142.53,143.14,139.54,139.89,26263793,142.53,143.14,139.54,139.89,26263793,0.0,1.0
META,2019-01-09 00:00:00+00:00,144.23,144.7,141.27,142.95,22205879,144.23,144.7,141.27,142.95,22205879,0.0,1.0
META,2019-01-10 00:00:00+00:00,144.2,144.56,140.84,143.08,16125004,144.2,144.56,140.84,143.08,16125004,0.0,1.0
META,2019-01-11 00:00:00+00:00,143.8,145.36,142.57,143.15,12908031,143.8,145.36,142.57,143.15,12908031,0.0,1.0
META,2019-01-14 00:00:00+00:00,145.39,146.57,141.27,142.0,20520278,145.39,146.57,141.27,142.0,20520278,0.0,1.0
META,2019-01-15 00:00:00+00:00,148.95,150.68,145.99,146.01,24068822,148.95,150.68,145.99,146.01,24068822,0.0,1.0
META,2019-01-16 00:00:00+00:00,147.54,149.65,147.0,149.0,18025714,147.54,149.65,147.0,149.0,18025714,0.0,1.0
META,2019-01-17 00:00:00+00:00,148.3,149.0,146.5,146.95,15787914,148.3,149.0,146.5,146.95,15787914,0.0,1.0
META,2019-01-18 00:00:00+00:00,150.04,152.43,148.55,149.75,31029612,150.04,152.43,148.55,149.75,31029612,0.0,1.0
META,2019-01-22 00:00:00+00:00,147.57,151.53,146.37,149.2,22378694,147.57,151.53,146.37,149.2,22378694,0.0,1.0
META,2019-01-23 00:00:00+00:00,144.3,148.8,143.06,148.28,20098415,144.3,148.8,143.06,148.28,20098415,0.0,1.0
META,2019-01-24 00:00:00+00:00,145.83,146.44,142.52,144.64,20955518,145.83,146.44,142.52,144.64,20955518,0.0,1.0
META,2019-01-25 00:00:00+00:00,149.01,149.83,146.54,147.48,22250954,149.01,149.83,146.54,147.48,22250954,0.0,1.0
META,2019-01-28 00:00:00+00:00,147.47,148.96,146.21,148.05,15508483,147.47,148.96,146.21,148.05,15508483,0.0,1.0
META,2019-01-29 00:00:00+00:00,144.19,148.1,143.43,148.09,17631953,144.19,148.1,143.43,148.09,17631953,0.0,1.0
META,2019-01-30 00:00:00+00:00,150.42,150.95,145.7,146.22,44613240,150.42,150.95,145.7,146.22,44613240,0.0,1.0
META,2019-01-31 00:00:00+00:00,166.69,171.68,165.0,165.6,77233602,166.69,171.68,165.0,165.6,77233602,0.0,1.0
META,2019-02-01 00:00:00+00:00,165.71,169.1,165.66,165.84,30806513,165.71,169.1,165.66,165.84,30806513,0.0,1.0
META,2019-02-04 00:00:00+00:00,169.25,169.3,163.62,165.7,20036470,169.25,169.3,163.62,165.7,20036470,0.0,1.0
META,2019-02-05 00:00:00+00:00,171.16,171.98,168.69,169.15,22556985,171.16,171.98,168.69,169.15,22556985,0.0,1.0
META,2019-02-06 00:00:00+00:00,170.49,172.47,169.27,171.2,13281161,170.49,172.47,169.27,171.2,13281161,0.0,1.0
META,2019-02-07 00:00:00+00:00,166.38,169.24,165.25,168.2,17517609,166.38,169.24,165.25,168.2,17517609,0.0,1.0
META,2019-02-08 00:00:00+00:00,167.33,167.37,164.21,164.47,12561422,167.33,167.37,164.21,164.47,12561422,0.0,1.0
META,2019-02-11 00:00:00+00:00,165.79,168.3,165.08,167.9,12811176,165.79,168.3,165.08,167.9,12811176,0.0,1.0
META,2019-02-12 00:00:00+00:00,165.04,168.34,164.5,166.86,16292290,165.04,168.34,164.5,166.86,16292290,0.0,1.0
META,2019-02-13 00:00:00+00:00,164.07,166.22,163.73,165.38,14205146,164.07,166.22,163.73,165.38,14205146,0.0,1.0
META,2019-02-14 00:00:00+00:00,163.95,164.87,162.25,163.19,12755151,163.95,164.87,162.25,163.19,12755151,0.0,1.0
META,2019-02-15 00:00:00+00:00,162.5,164.7,160.86,164.51,15504415,162.5,164.7,160.86,164.51,15504415,0.0,1.0
META,2019-02-19 00:00:00+00:00,162.29,164.15,160.33,160.5,14345390,162.29,164.15,160.33,160.5,14345390,0.0,1.0
META,2019-02-20 00:00:00+00:00,162.56,163.72,161.25,162.25,11770692,162.56,163.72,161.25,162.25,11770692,0.0,1.0
META,2019-02-21 00:00:00+00:00,160.04,162.24,159.59,161.93,15607828,160.04,162.24,159.59,161.93,15607828,0.0,1.0
META,2019-02-22 00:00:00+00:00,161.89,162.41,160.31,160.58,15858468,161.89,162.41,160.31,160.58,15858468,0.0,1.0
META,2019-02-25 00:00:00+00:00,164.62,166.07,162.9,163.07,18737106,164.62,166.07,162.9,163.07,18737106,0.0,1.0
META,2019-02-26 00:00:00+00:00,164.13,166.24,163.8,164.34,13784063,164.13,166.24,163.8,164.34,13784063,0.0,1.0
META,2019-02-27 00:00:00+00:00,162.81,163.93,160.41,162.9,12697485,162.81,163.93,160.41,162.9,12697485,0.0,1.0
META,2019-02-28 00:00:00+00:00,161.45,163.5,160.86,162.37,11114185,161.45,163.5,160.86,162.37,11114185,0.0,1.0
META,2019-03-01 00:00:00+00:00,162.28,163.13,161.69,162.6,11097770,162.28,163.13,161.69,162.6,11097770,0.0,1.0
META,2019-03-04 00:00:00+00:00,167.37,167.5,163.83,163.9,18894689,167.37,167.5,163.83,163.9,18894689,0.0,1.0
META,2019-03-05 00:00:00+00:00,171.26,171.88,166.55,167.37,28187890,171.26,171.88,166.55,167.37,28187890,0.0,1.0
META,2019-03-06 00:00:00+00:00,172.51,173.57,171.27,172.9,21531723,172.51,173.57,171.27,172.9,21531723,0.0,1.0
META,2019-03-07 00:00:00+00:00,169.13,171.74,167.61,171.5,18306504,169.13,171.74,167.61,171.5,18306504,0.0,1.0
META,2019-03-08 00:00:00+00:00,169.6,169.62,165.97,166.2,13184831,169.6,169.62,165.97,166.2,13184831,0.0,1.0
META,2019-03-11 00:00:00+00:00,172.07,174.3,171.58,171.6,18883983,172.07,174.3,171.58,171.6,18883983,0.0,1.0
META,2019-03-12 00:00:00+00:00,171.92,173.8,171.22,172.09,12155264,171.92,173.8,171.22,172.09,12155264,0.0,1.0
META,2019-03-13 00:00:00+00:00,173.37,174.03,172.12,172.32,11973280,173.37,174.03,172.12,172.32,11973280,0.0,1.0
META,2019-03-14 00:00:00+00:00,170.17,171.15,168.16,169.76,18037364,170.17,171.15,168.16,169.76,18037364,0.0,1.0
META,2019-03-15 00:00:00+00:00,165.98,167.58,162.51,167.16,37126000,165.98,167.58,162.51,167.16,37126000,0.0,1.0
META,2019-03-18 00:00:00+00:00,160.47,163.9,159.28,163.57,37524191,160.47,163.9,159.28,163.57,37524191,0.0,1.0
META,2019-03-19 00:00:00+00:00,161.57,163.82,160.82,161.48,25611488,161.57,163.82,160.82,161.48,25611488,0.0,1.0
META,2019-03-20 00:00:00+00:00,165.44,166.12,161.24,161.5,20211474,165.44,166.12,161.24,161.5,20211474,0.0,1.0
META,2019-03-21 00:00:00+00:00,166.08,166.39,163.75,164.89,16223007,166.08,166.39,163.75,164.89,16223007,0.0,1.0
META,2019-03-22 00:00:00+00:00,164.34,167.42,164.09,165.65,16389185,164.34,167.42,164.09,165.65,16389185,0.0,1.0
META,2019-03-25 00:00:00+00:00,166.29,166.54,162.0,163.0,12631230,166.29,166.54,162.0,163.0,12631230,0.0,1.0
META,2019-03-26 00:00:00+00:00,167.68,169.45,166.35,167.35,15437920,167.68,169.45,166.35,167.35,15437920,0.0,1.0
META,2019-03-27 00:00:00+00:00,165.87,168.94,164.79,167.85,10620299,165.87,168.94,164.79,167.85,10620299,0.0,1.0
META,2019-03-28 00:00:00+00:00,165.55,166.72,163.33,164.57,10689171,165.55,166.72,163.33,164.57,10689171,0.0,1.0
META,2019-03-29 00:00:00+00:00,166.69,167.19,164.81,166.39,13455454,166.69,167.19,164.81,166.39,13455454,0.0,1.0
META,2019-04-01 00:00:00+00:00,168.7,168.9,167.28,167.83,10381490,168.7,168.9,167.28,167.83,10381490,0.0,1.0
META,2019-04-02 00:00:00+00:00,174.2,174.9,169.55,170.14,23946529,174.2,174.9,169.55,170.14,23946529,0.0,1.0
META,2019-04-03 00:00:00+00:00,173.54,177.96,172.95,174.5,27590058,173.54,177.96,172.95,174.5,27590058,0.0,1.0
META,2019-04-04 00:00:00+00:00,176.02,178.0,175.53,176.02,17847731,176.02,178.0,175.53,176.02,17847731,0.0,1.0
META,2019-04-05 00:00:00+00:00,175.72,177.0,175.1,176.88,9594133,175.72,177.0,175.1,176.88,9594133,0.0,1.0
META,2019-04-08 00:00:00+00:00,174.93,175.5,174.23,175.21,7297379,174.93,175.5,174.23,175.21,7297379,0.0,1.0
META,2019-04-09 00:00:00+00:00,177.58,179.19,175.55,175.62,19751031,177.58,179.19,175.55,175.62,19751031,0.0,1.0
META,2019-04-10 00:00:00+00:00,177.82,178.79,176.54,178.18,11701479,177.82,178.79,176.54,178.18,11701479,0.0,1.0
META,2019-04-11 00:00:00+00:00,177.51,178.4,177.0,178.24,8070967,177.51,178.4,177.0,178.24,8070967,0.0,1.0
META,2019-04-12 00:00:00+00:00,179.1,179.63,177.95,178.0,12329812,179.1,179.63,177.95,178.0,12329812,0.0,1.0
META,2019-04-15 00:00:00+00:00,179.65,180.5,176.87,178.5,10834762,179.65,180.5,176.87,178.5,10834762,0.0,1.0
META,2019-04-16 00:00:00+00:00,178.87,180.17,178.3,179.0,11215193,178.87,180.17,178.3,179.0,11215193,0.0,1.0
META,2019-04-17 00:00:00+00:00,178.78,180.74,178.36,179.6,9973732,178.78,180.74,178.36,179.6,9973732,0.0,1.0
META,2019-04-18 00:00:00+00:00,178.28,178.88,177.34,178.8,11655608,178.28,178.88,177.34,178.8,11655608,0.0,1.0
META,2019-04-22 00:00:00+00:00,181.44,181.67,178.25,178.25,13389889,181.44,181.67,178.25,178.25,13389889,0.0,1.0
META,2019-04-23 00:00:00+00:00,183.78,184.22,181.48,182.74,19954814,183.78,184.22,181.48,182.74,19954814,0.0,1.0
META,2019-04-24 00:00:00+00:00,182.58,185.14,181.65,184.49,37289871,182.58,185.14,181.65,184.49,37289871,0.0,1.0
META,2019-04-25 00:00:00+00:00,193.26,198.48,192.12,196.98,54148789,193.26,198.48,192.12,196.98,54148789,0.0,1.0
META,2019-04-26 00:00:00+00:00,191.49,192.9,189.09,192.5,22075002,191.49,192.9,189.09,192.5,22075002,0.0,1.0
META,2019-04-29 00:00:00+00:00,194.78,195.41,190.65,190.95,19641310,194.78,195.41,190.65,190.95,19641310,0.0,1.0
META,2019-04-30 00:00:00+00:00,193.4,197.39,192.28,194.19,23494689,193.4,197.39,192.28,194.19,23494689,0.0,1.0
META,2019-05-01 00:00:00+00:00,193.03,196.18,193.01,194.78,15996646,193.03,196.18,193.01,194.78,15996646,0.0,1.0
META,2019-05-02 00:00:00+00:00,192.53,194.0,189.75,193.0,13209452,192.53,194.0,189.75,193.0,13209452,0.0,1.0
META,2019-05-03 00:00:00+00:00,195.47,196.16,193.71,194.38,14575434,195.47,196.16,193.71,194.38,14575434,0.0,1.0
META,2019-05-06 00:00:00+00:00,193.88,194.28,190.55,191.24,13994932,193.88,194.28,190.55,191.24,13994932,0.0,1.0
META,2019-05-07 00:00:00+00:00,189.77,192.9,187.85,192.54,16253001,189.77,192.9,187.85,192.54,16253001,0.0,1.0
META,2019-05-08 00:00:00+00:00,189.54,190.72,188.55,189.39,12505737,189.54,190.72,188.55,189.39,12505737,0.0,1.0
META,2019-05-09 00:00:00+00:00,188.65,189.77,186.26,187.2,12967033,188.65,189.77,186.26,187.2,12967033,0.0,1.0
META,2019-05-10 00:00:00+00:00,188.34,190.0,184.59,188.25,12578508,188.34,190.0,184.59,188.25,12578508,0.0,1.0
META,2019-05-13 00:00:00+00:00,181.54,185.43,180.84,183.5,16833347,181.54,185.43,180.84,183.5,16833347,0.0,1.0
META,2019-05-14 00:00:00+00:00,180.73,183.49,178.1,182.52,17628142,180.73,183.49,178.1,182.52,17628142,0.0,1.0
META,2019-05-15 00:00:00+00:00,186.27,187.28,180.02,180.42,16746904,186.27,187.28,180.02,180.42,16746904,0.0,1.0
META,2019-05-16 00:00:00+00:00,186.99,188.58,185.05,185.05,12953111,186.99,188.58,185.05,185.05,12953111,0.0,1.0
META,2019-05-17 00:00:00+00:00,185.3,187.58,184.28,184.84,10485370,185.3,187.58,184.28,184.84,10485370,0.0,1.0
META,2019-05-20 00:00:00+00:00,182.72,184.23,181.37,181.88,10351981,182.72,184.23,181.37,181.88,10351981,0.0,1.0
META,2019-05-21 00:00:00+00:00,184.82,185.7,183.89,184.57,7502820,184.82,185.7,183.89,184.57,7502820,0.0,1.0
META,2019-05-22 00:00:00+00:00,185.32,186.74,183.61,184.73,9213801,185.32,186.74,183.61,184.73,9213801,0.0,1.0
META,2019-05-23 00:00:00+00:00,180.87,183.9,179.67,182.42,12768835,180.87,183.9,179.67,182.42,12768835,0.0,1.0
META,2019-05-24 00:00:00+00:00,181.06,183.63,180.83,182.33,8807701,181.06,183.63,180.83,182.33,8807701,0.0,1.0
META,2019-05-28 00:00:00+00:00,184.31,184.71,181.45,181.54,14843308,184.31,184.71,181.45,181.54,14843308,0.0,1.0
META,2019-05-29 00:00:00+00:00,182.19,184.56,181.35,183.5,12797685,182.19,184.56,181.35,183.5,12797685,0.0,1.0
META,2019-05-30 00:00:00+00:00,183.01,183.48,180.89,183.08,8581544,183.01,183.48,180.89,183.08,8581544,0.0,1.0
META,2019-05-31 00:00:00+00:00,177.47,180.54,177.16,180.28,15226536,177.47,180.54,177.16,180.28,15226536,0.0,1.0
META,2019-06-03 00:00:00+00:00,164.15,175.05,161.01,175.0,56059609,164.15,175.05,161.01,175.0,56059609,0.0,1.0
META,2019-06-04 00:00:00+00:00,167.5,168.28,160.84,163.71,46044256,167.5,168.28,160.84,163.71,46044256,0.0,1.0
META,2019-06-05 00:00:00+00:00,168.17,168.72,164.63,167.48,19758317,168.17,168.72,164.63,167.48,19758317,0.0,1.0
META,2019-06-06 00:00:00+00:00,168.33,169.7,167.23,168.3,12446354,168.33,169.7,167.23,168.3,12446354,0.0,1.0
META,2019-06-07 00:00:00+00:00,173.35,173.87,168.84,170.17,16917343,173.35,173.87,168.84,170.17,16917343,0.0,1.0
META,2019-06-10 00:00:00+00:00,174.82,177.86,173.8,174.75,14767918,174.82,177.86,173.8,174.75,14767918,0.0,1.0
META,2019-06-11 00:00:00+00:00,178.1,179.98,176.79,178.48,15266644,178.1,179.98,176.79,178.48,15266644,0.0,1.0
META,2019-06-12 00:00:00+00:00,175.04,179.27,172.88,178.38,17699806,175.04,179.27,172.88,178.38,17699806,0.0,1.0
META,2019-06-13 00:00:00+00:00,177.47,178.03,174.61,175.53,12253569,177.47,178.03,174.61,175.53,12253569,0.0,1.0
META,2019-06-14 00:00:00+00:00,181.33,181.84,180.0,180.51,16773691,181.33,181.84,180.0,180.51,16773691,0.0,1.0
META,2019-06-17 00:00:00+00:00,189.01,189.5,184.41,185.01,29459881,189.01,189.5,184.41,185.01,29459881,0.0,1.0
META,2019-06-18 00:00:00+00:00,188.47,194.53,187.28,194.0,37571352,188.47,194.53,187.28,194.0,37571352,0.0,1.0
